,long,lat,group,order,region,subregion,sev_2018,sev_2019
66468,-75.18351746,40.08985519,2263,66468,pennsylvania,philadelphia,,
66469,-75.10903931,40.05548096,2263,66469,pennsylvania,philadelphia,,
66470,-75.09185028,40.07266998,2263,66470,pennsylvania,philadelphia,,
66471,-75.09185028,40.07839966,2263,66471,pennsylvania,philadelphia,,
66472,-75.01163483,40.14142609,2263,66472,pennsylvania,philadelphia,,
66473,-74.9944458,40.12996292,2263,66473,pennsylvania,philadelphia,,
66474,-74.9715271,40.12423325,2263,66474,pennsylvania,philadelphia,,
66475,-74.95433807,40.10704422,2263,66475,pennsylvania,philadelphia,,
66476,-74.95433807,40.08985519,2263,66476,pennsylvania,philadelphia,,
66477,-74.9715271,40.05548096,2263,66477,pennsylvania,philadelphia,,
66479,-75.0632019,41.59673691,2264,66479,pennsylvania,pike,,
66480,-75.0402832,41.57381821,2264,66480,pennsylvania,pike,,
66481,-75.01163483,41.52225113,2264,66481,pennsylvania,pike,,
66482,-75.00017548,41.49933624,2264,66482,pennsylvania,pike,,
66483,-74.97725677,41.4821434,2264,66483,pennsylvania,pike,,
66484,-74.93714905,41.47068405,2264,66484,pennsylvania,pike,,
66485,-74.89704132,41.45349884,2264,66485,pennsylvania,pike,,
66486,-74.85693359,41.43058014,2264,66486,pennsylvania,pike,,
66487,-74.82828522,41.43058014,2264,66487,pennsylvania,pike,,
66488,-74.76526642,41.43058014,2264,66488,pennsylvania,pike,,
66489,-74.75380707,41.41339111,2264,66489,pennsylvania,pike,,
66490,-74.73661041,41.39047241,2264,66490,pennsylvania,pike,,
66491,-74.72515869,41.36755371,2264,66491,pennsylvania,pike,,
66492,-74.77098846,41.33890533,2264,66492,pennsylvania,pike,,
66493,-74.81109619,41.31025696,2264,66493,pennsylvania,pike,,
66494,-74.85120392,41.27014923,2264,66494,pennsylvania,pike,,
66495,-74.86839294,41.23004532,2264,66495,pennsylvania,pike,,
66496,-74.89131927,41.19566345,2264,66496,pennsylvania,pike,,
66497,-74.9256897,41.13837051,2264,66497,pennsylvania,pike,,
66498,-74.95433807,41.12118149,2264,66498,pennsylvania,pike,,
66499,-74.97725677,41.10399246,2264,66499,pennsylvania,pike,,
66500,-74.98298645,41.08107376,2264,66500,pennsylvania,pike,,
66501,-75.03455353,41.09826279,2264,66501,pennsylvania,pike,,
66502,-75.0632019,41.12118149,2264,66502,pennsylvania,pike,,
66503,-75.08039093,41.14410019,2264,66503,pennsylvania,pike,,
66504,-75.11476898,41.15555573,2264,66504,pennsylvania,pike,,
66505,-75.14340973,41.16128922,2264,66505,pennsylvania,pike,,
66506,-75.13195801,41.24723053,2264,66506,pennsylvania,pike,,
66507,-75.38406372,41.23577118,2264,66507,pennsylvania,pike,,
66508,-75.32675934,41.31598663,2264,66508,pennsylvania,pike,,
66509,-75.34967804,41.33317566,2264,66509,pennsylvania,pike,,
66510,-75.36113739,41.35036469,2264,66510,pennsylvania,pike,,
66511,-75.36686707,41.36755371,2264,66511,pennsylvania,pike,,
66512,-75.36113739,41.37328339,2264,66512,pennsylvania,pike,,
66513,-75.34967804,41.37328339,2264,66513,pennsylvania,pike,,
66514,-75.31529999,41.37328339,2264,66514,pennsylvania,pike,,
66515,-75.29238892,41.38474274,2264,66515,pennsylvania,pike,,
66516,-75.26373291,41.39620209,2264,66516,pennsylvania,pike,,
66517,-75.25228119,41.42484665,2264,66517,pennsylvania,pike,,
66518,-75.24655151,41.43058014,2264,66518,pennsylvania,pike,,
66519,-75.22935486,41.44203568,2264,66519,pennsylvania,pike,,
66520,-75.19497681,41.46495438,2264,66520,pennsylvania,pike,,
66521,-75.10903931,41.54516983,2264,66521,pennsylvania,pike,,
66522,-75.0632019,41.59673691,2264,66522,pennsylvania,pike,,
66524,-77.76183319,42.00353622,2265,66524,pennsylvania,potter,11.42857,32.16085
66525,-77.61286163,42.00353622,2265,66525,pennsylvania,potter,11.42857,32.16085
66526,-77.60713959,41.52225113,2265,66526,pennsylvania,potter,11.42857,32.16085
66527,-77.60713959,41.47641754,2265,66527,pennsylvania,potter,11.42857,32.16085
66528,-77.99101257,41.47641754,2265,66528,pennsylvania,potter,11.42857,32.16085
66529,-78.04830933,41.47641754,2265,66529,pennsylvania,potter,11.42857,32.16085
66530,-78.22019958,41.60819244,2265,66530,pennsylvania,potter,11.42857,32.16085
66531,-78.20874023,41.99780655,2265,66531,pennsylvania,potter,11.42857,32.16085
66532,-77.76183319,42.00353622,2265,66532,pennsylvania,potter,11.42857,32.16085
66534,-76.38673401,40.77167892,2266,66534,pennsylvania,schuylkill,,
66535,-76.28933716,40.81178284,2266,66535,pennsylvania,schuylkill,,
66536,-76.27787018,40.89772797,2266,66536,pennsylvania,schuylkill,,
66537,-76.26068115,40.90345764,2266,66537,pennsylvania,schuylkill,,
66538,-76.24349976,40.92637253,2266,66538,pennsylvania,schuylkill,,
66539,-76.2091217,40.94929123,2266,66539,pennsylvania,schuylkill,,
66540,-76.02004242,40.90918732,2266,66540,pennsylvania,schuylkill,,
66541,-75.99712372,40.91491699,2266,66541,pennsylvania,schuylkill,,
66542,-75.91117859,40.84616089,2266,66542,pennsylvania,schuylkill,,
66543,-75.88825989,40.82324219,2266,66543,pennsylvania,schuylkill,,
66544,-75.75647736,40.73730087,2266,66544,pennsylvania,schuylkill,,
66545,-75.80804443,40.71438217,2266,66545,pennsylvania,schuylkill,,
66546,-75.84242249,40.69719315,2266,66546,pennsylvania,schuylkill,,
66547,-75.88253021,40.67427444,2266,66547,pennsylvania,schuylkill,,
66548,-75.97420502,40.65135574,2266,66548,pennsylvania,schuylkill,,
66549,-75.98566437,40.62270737,2266,66549,pennsylvania,schuylkill,,
66550,-75.99712372,40.58832932,2266,66550,pennsylvania,schuylkill,,
66551,-76.00857544,40.58259964,2266,66551,pennsylvania,schuylkill,,
66552,-76.02004242,40.58259964,2266,66552,pennsylvania,schuylkill,,
66553,-76.05441284,40.58259964,2266,66553,pennsylvania,schuylkill,,
66554,-76.0716095,40.57686996,2266,66554,pennsylvania,schuylkill,,
66555,-76.1174469,40.56541061,2266,66555,pennsylvania,schuylkill,,
66556,-76.14035797,40.55395126,2266,66556,pennsylvania,schuylkill,,
66557,-76.21484375,40.54249191,2266,66557,pennsylvania,schuylkill,,
66558,-76.23776245,40.53103638,2266,66558,pennsylvania,schuylkill,,
66559,-76.31224823,40.50811768,2266,66559,pennsylvania,schuylkill,,
66560,-76.33516693,40.50811768,2266,66560,pennsylvania,schuylkill,,
66561,-76.36381531,40.50811768,2266,66561,pennsylvania,schuylkill,,
66562,-76.43257141,40.49092865,2266,66562,pennsylvania,schuylkill,,
66563,-76.54715729,40.55395126,2266,66563,pennsylvania,schuylkill,,
66564,-76.7075882,40.65135574,2266,66564,pennsylvania,schuylkill,,
66565,-76.68466949,40.66281509,2266,66565,pennsylvania,schuylkill,,
66566,-76.65029907,40.67427444,2266,66566,pennsylvania,schuylkill,,
66567,-76.44976044,40.74876022,2266,66567,pennsylvania,schuylkill,,
66568,-76.38673401,40.77167892,2266,66568,pennsylvania,schuylkill,,
66570,-76.8221817,40.88626862,2267,66570,pennsylvania,snyder,,
66571,-76.799263,40.88053894,2267,66571,pennsylvania,snyder,,
66572,-76.79353333,40.86907959,2267,66572,pennsylvania,snyder,,
66573,-76.80499268,40.84616089,2267,66573,pennsylvania,snyder,,
66574,-76.83937073,40.82324219,2267,66574,pennsylvania,snyder,,
66575,-76.8451004,40.8003273,2267,66575,pennsylvania,snyder,,
66576,-76.85083008,40.7774086,2267,66576,pennsylvania,snyder,,
66577,-76.85083008,40.72010803,2267,66577,pennsylvania,snyder,,
66578,-76.85655975,40.7086525,2267,66578,pennsylvania,snyder,,
66579,-76.90812683,40.65708542,2267,66579,pennsylvania,snyder,,
66580,-76.93677521,40.62270737,2267,66580,pennsylvania,snyder,,
66581,-76.9539566,40.63989639,2267,66581,pennsylvania,snyder,,
66582,-76.97115326,40.64562607,2267,66582,pennsylvania,snyder,,
66583,-76.99979401,40.63989639,2267,66583,pennsylvania,snyder,,
66584,-77.03990173,40.65708542,2267,66584,pennsylvania,snyder,,
66585,-77.04563141,40.67427444,2267,66585,pennsylvania,snyder,,
66586,-77.10866547,40.68000412,2267,66586,pennsylvania,snyder,,
66587,-77.11439514,40.69146347,2267,66587,pennsylvania,snyder,,
66588,-77.15450287,40.68000412,2267,66588,pennsylvania,snyder,,
66589,-77.27481842,40.69146347,2267,66589,pennsylvania,snyder,,
66590,-77.36076355,40.7086525,2267,66590,pennsylvania,snyder,,
66591,-77.36076355,40.80605316,2267,66591,pennsylvania,snyder,,
66592,-77.28054047,40.82324219,2267,66592,pennsylvania,snyder,,
66593,-77.09719849,40.85762024,2267,66593,pennsylvania,snyder,,
66594,-77.08000946,40.85762024,2267,66594,pennsylvania,snyder,,
66595,-77.06282806,40.85762024,2267,66595,pennsylvania,snyder,,
66596,-77.02845001,40.85762024,2267,66596,pennsylvania,snyder,,
66597,-76.97688293,40.88053894,2267,66597,pennsylvania,snyder,,
66598,-76.94823456,40.88053894,2267,66598,pennsylvania,snyder,,
66599,-76.92531586,40.88053894,2267,66599,pennsylvania,snyder,,
66600,-76.90812683,40.88626862,2267,66600,pennsylvania,snyder,,
66601,-76.86228943,40.89199829,2267,66601,pennsylvania,snyder,,
66602,-76.8221817,40.88626862,2267,66602,pennsylvania,snyder,,
66604,-79.28590393,40.03829193,2268,66604,pennsylvania,somerset,,
66605,-79.2457962,40.09558868,2268,66605,pennsylvania,somerset,,
66606,-79.2171402,40.10704422,2268,66606,pennsylvania,somerset,,
66607,-79.20568848,40.12423325,2268,66607,pennsylvania,somerset,,
66608,-79.17131042,40.12423325,2268,66608,pennsylvania,somerset,,
66609,-79.14839172,40.16434097,2268,66609,pennsylvania,somerset,,
66610,-79.13692474,40.17580032,2268,66610,pennsylvania,somerset,,
66611,-79.1312027,40.18725967,2268,66611,pennsylvania,somerset,,
66612,-79.11401367,40.21017838,2268,66612,pennsylvania,somerset,,
66613,-79.07390594,40.26174545,2268,66613,pennsylvania,somerset,,
66614,-79.05098724,40.27893448,2268,66614,pennsylvania,somerset,,
66615,-78.93066406,40.30185318,2268,66615,pennsylvania,somerset,,
66616,-78.89055634,40.26747131,2268,66616,pennsylvania,somerset,,
66617,-78.87910461,40.24455643,2268,66617,pennsylvania,somerset,,
66618,-78.65564728,40.23882675,2268,66618,pennsylvania,somerset,,
66619,-78.73586273,40.07266998,2268,66619,pennsylvania,somerset,,
66620,-78.75305176,40.07266998,2268,66620,pennsylvania,somerset,,
66621,-78.75878143,39.82629776,2268,66621,pennsylvania,somerset,,
66622,-78.79888916,39.72889328,2268,66622,pennsylvania,somerset,,
66623,-78.91347504,39.72889328,2268,66623,pennsylvania,somerset,,
66624,-79.40048981,39.73462296,2268,66624,pennsylvania,somerset,,
66625,-79.40048981,39.75754166,2268,66625,pennsylvania,somerset,,
66626,-79.39476013,39.77473068,2268,66626,pennsylvania,somerset,,
66627,-79.39476013,39.79191971,2268,66627,pennsylvania,somerset,,
66628,-79.37184906,39.79191971,2268,66628,pennsylvania,somerset,,
66629,-79.36611176,39.80337906,2268,66629,pennsylvania,somerset,,
66630,-79.37184906,39.83202744,2268,66630,pennsylvania,somerset,,
66631,-79.39476013,39.84348679,2268,66631,pennsylvania,somerset,,
66632,-79.41768646,39.860672,2268,66632,pennsylvania,somerset,,
66633,-79.38903046,39.91796875,2268,66633,pennsylvania,somerset,,
66634,-79.34319305,39.9752655,2268,66634,pennsylvania,somerset,,
66635,-79.31454468,40.00964355,2268,66635,pennsylvania,somerset,,
66636,-79.28590393,40.03829193,2268,66636,pennsylvania,somerset,,
66638,-76.23203278,41.55089951,2269,66638,pennsylvania,sullivan,,
66639,-76.28933716,41.36755371,2269,66639,pennsylvania,sullivan,,
66640,-76.31797791,41.30452728,2269,66640,pennsylvania,sullivan,,
66641,-76.41537476,41.30452728,2269,66641,pennsylvania,sullivan,,
66642,-76.46694946,41.25868988,2269,66642,pennsylvania,sullivan,,
66643,-76.55862427,41.28160858,2269,66643,pennsylvania,sullivan,,
66644,-76.55862427,41.28733826,2269,66644,pennsylvania,sullivan,,
66645,-76.62164307,41.29879761,2269,66645,pennsylvania,sullivan,,
66646,-76.76488495,41.40192795,2269,66646,pennsylvania,sullivan,,
66647,-76.83364105,41.57954788,2269,66647,pennsylvania,sullivan,,
66648,-76.23203278,41.55089951,2269,66648,pennsylvania,sullivan,,
66650,-76.10598755,42.00353622,2270,66650,pennsylvania,susquehanna,,
66651,-75.4757309,42.00353622,2270,66651,pennsylvania,susquehanna,,
66652,-75.47000122,41.64257431,2270,66652,pennsylvania,susquehanna,,
66653,-75.73928833,41.63684464,2270,66653,pennsylvania,susquehanna,,
66654,-76.1346283,41.64257431,2270,66654,pennsylvania,susquehanna,,
66655,-76.1346283,41.64830017,2270,66655,pennsylvania,susquehanna,,
66656,-76.14608765,42.00353622,2270,66656,pennsylvania,susquehanna,,
66657,-76.10598755,42.00353622,2270,66657,pennsylvania,susquehanna,,
66659,-77.61286163,42.00353622,2271,66659,pennsylvania,tioga,12.55814,
66660,-76.97115326,41.99780655,2271,66660,pennsylvania,tioga,12.55814,
66661,-76.93677521,41.99780655,2271,66661,pennsylvania,tioga,12.55814,
66662,-76.88520813,41.58527374,2271,66662,pennsylvania,tioga,12.55814,
66663,-76.89093781,41.59100723,2271,66663,pennsylvania,tioga,12.55814,
66664,-76.98261261,41.55089951,2271,66664,pennsylvania,tioga,12.55814,
66665,-77.02272034,41.53371048,2271,66665,pennsylvania,tioga,12.55814,
66666,-77.60713959,41.52225113,2271,66666,pennsylvania,tioga,12.55814,
66667,-77.61286163,42.00353622,2271,66667,pennsylvania,tioga,12.55814,
66669,-77.3664856,40.84043503,2272,66669,pennsylvania,union,,
66670,-77.15450287,41.04096603,2272,66670,pennsylvania,union,,
66671,-77.15450287,41.06388474,2272,66671,pennsylvania,union,,
66672,-77.09719849,41.06961441,2272,66672,pennsylvania,union,,
66673,-77.08573914,41.08107376,2272,66673,pennsylvania,union,,
66674,-77.07427979,41.08680344,2272,66674,pennsylvania,union,,
66675,-77.02845001,41.08680344,2272,66675,pennsylvania,union,,
66676,-76.97688293,41.08107376,2272,66676,pennsylvania,union,,
66677,-76.9539566,41.14410019,2272,66677,pennsylvania,union,,
66678,-76.88520813,41.12691116,2272,66678,pennsylvania,union,,
66679,-76.88520813,41.10971832,2272,66679,pennsylvania,union,,
66680,-76.87947845,41.08680344,2272,66680,pennsylvania,union,,
66681,-76.86228943,41.06388474,2272,66681,pennsylvania,union,,
66682,-76.85083008,41.05815506,2272,66682,pennsylvania,union,,
66683,-76.85655975,41.02950668,2272,66683,pennsylvania,union,,
66684,-76.86228943,40.97220993,2272,66684,pennsylvania,union,,
66685,-76.86228943,40.94929123,2272,66685,pennsylvania,union,,
66686,-76.85655975,40.92637253,2272,66686,pennsylvania,union,,
66687,-76.8221817,40.88626862,2272,66687,pennsylvania,union,,
66688,-76.86228943,40.89199829,2272,66688,pennsylvania,union,,
66689,-76.90812683,40.88626862,2272,66689,pennsylvania,union,,
66690,-76.92531586,40.88053894,2272,66690,pennsylvania,union,,
66691,-76.94823456,40.88053894,2272,66691,pennsylvania,union,,
66692,-76.97688293,40.88053894,2272,66692,pennsylvania,union,,
66693,-77.02845001,40.85762024,2272,66693,pennsylvania,union,,
66694,-77.06282806,40.85762024,2272,66694,pennsylvania,union,,
66695,-77.08000946,40.85762024,2272,66695,pennsylvania,union,,
66696,-77.09719849,40.85762024,2272,66696,pennsylvania,union,,
66697,-77.28054047,40.82324219,2272,66697,pennsylvania,union,,
66698,-77.36076355,40.80605316,2272,66698,pennsylvania,union,,
66699,-77.3664856,40.84043503,2272,66699,pennsylvania,union,,
66701,-79.47497559,41.37328339,2273,66701,pennsylvania,venango,,
66702,-79.47497559,41.33317566,2273,66702,pennsylvania,venango,,
66703,-79.52654266,41.33317566,2273,66703,pennsylvania,venango,,
66704,-79.53800201,41.31598663,2273,66704,pennsylvania,venango,,
66705,-79.60675812,41.31598663,2273,66705,pennsylvania,venango,,
66706,-79.61248779,41.27587891,2273,66706,pennsylvania,venango,,
66707,-79.63539886,41.27014923,2273,66707,pennsylvania,venango,,
66708,-79.63539886,41.23577118,2273,66708,pennsylvania,venango,,
66709,-79.65259552,41.23004532,2273,66709,pennsylvania,venango,,
66710,-79.6583252,41.20139313,2273,66710,pennsylvania,venango,,
66711,-79.67550659,41.17847443,2273,66711,pennsylvania,venango,,
66712,-79.68697357,41.17847443,2273,66712,pennsylvania,venango,,
66713,-79.69270325,41.16701889,2273,66713,pennsylvania,venango,,
66714,-80.00209808,41.16701889,2273,66714,pennsylvania,venango,,
66715,-80.00209808,41.48787308,2273,66715,pennsylvania,venango,,
66716,-80.00209808,41.49360275,2273,66716,pennsylvania,venango,,
66717,-79.98490906,41.49360275,2273,66717,pennsylvania,venango,,
66718,-79.98490906,41.5050621,2273,66718,pennsylvania,venango,,
66719,-79.96772003,41.51079178,2273,66719,pennsylvania,venango,,
66720,-79.96199036,41.51652145,2273,66720,pennsylvania,venango,,
66721,-79.94480133,41.51652145,2273,66721,pennsylvania,venango,,
66722,-79.93907166,41.5279808,2273,66722,pennsylvania,venango,,
66723,-79.92188263,41.5279808,2273,66723,pennsylvania,venango,,
66724,-79.92188263,41.53371048,2273,66724,pennsylvania,venango,,
66725,-79.91042328,41.53944016,2273,66725,pennsylvania,venango,,
66726,-79.9046936,41.55089951,2273,66726,pennsylvania,venango,,
66727,-79.89323425,41.55089951,2273,66727,pennsylvania,venango,,
66728,-79.89323425,41.56235504,2273,66728,pennsylvania,venango,,
66729,-79.86458588,41.56808853,2273,66729,pennsylvania,venango,,
66730,-79.85312653,41.57381821,2273,66730,pennsylvania,venango,,
66731,-79.85312653,41.58527374,2273,66731,pennsylvania,venango,,
66732,-79.83021545,41.59100723,2273,66732,pennsylvania,venango,,
66733,-79.82448578,41.60819244,2273,66733,pennsylvania,venango,,
66734,-79.77864838,41.60819244,2273,66734,pennsylvania,venango,,
66735,-79.77291107,41.60246658,2273,66735,pennsylvania,venango,,
66736,-79.61248779,41.60819244,2273,66736,pennsylvania,venango,,
66737,-79.50935364,41.60819244,2273,66737,pennsylvania,venango,,
66738,-79.50935364,41.47068405,2273,66738,pennsylvania,venango,,
66739,-79.52081299,41.46495438,2273,66739,pennsylvania,venango,,
66740,-79.52081299,41.44203568,2273,66740,pennsylvania,venango,,
66741,-79.47497559,41.44203568,2273,66741,pennsylvania,venango,,
66742,-79.47497559,41.37328339,2273,66742,pennsylvania,venango,,
66744,-79.06244659,42.00353622,2274,66744,pennsylvania,warren,,
66745,-78.92494202,42.00353622,2274,66745,pennsylvania,warren,,
66746,-78.92494202,41.95197296,2274,66746,pennsylvania,warren,,
66747,-78.91921234,41.95197296,2274,66747,pennsylvania,warren,,
66748,-78.91347504,41.93478012,2274,66748,pennsylvania,warren,,
66749,-78.91921234,41.92905426,2274,66749,pennsylvania,warren,,
66750,-78.92494202,41.87748337,2274,66750,pennsylvania,warren,,
66751,-78.91921234,41.87748337,2274,66751,pennsylvania,warren,,
66752,-78.91921234,41.86029816,2274,66752,pennsylvania,warren,,
66753,-78.92494202,41.86029816,2274,66753,pennsylvania,warren,,
66754,-78.93066406,41.82019043,2274,66754,pennsylvania,warren,,
66755,-78.94785309,41.82019043,2274,66755,pennsylvania,warren,,
66756,-78.94212341,41.60819244,2274,66756,pennsylvania,warren,,
66757,-79.50935364,41.60819244,2274,66757,pennsylvania,warren,,
66758,-79.61248779,41.60819244,2274,66758,pennsylvania,warren,,
66759,-79.61248779,41.83737946,2274,66759,pennsylvania,warren,,
66760,-79.61821747,41.83737946,2274,66760,pennsylvania,warren,,
66761,-79.61821747,42.00353622,2274,66761,pennsylvania,warren,,
66762,-79.06244659,42.00353622,2274,66762,pennsylvania,warren,,
66764,-80.51776123,39.9523468,2275,66764,pennsylvania,washington,,
66765,-80.52349091,40.01537323,2275,66765,pennsylvania,washington,,
66766,-80.51776123,40.16434097,2275,66766,pennsylvania,washington,,
66767,-80.52349091,40.40498352,2275,66767,pennsylvania,washington,,
66768,-80.51776123,40.4794693,2275,66768,pennsylvania,washington,,
66769,-80.35160065,40.4794693,2275,66769,pennsylvania,washington,,
66770,-80.17971039,40.33049774,2275,66770,pennsylvania,washington,,
66771,-79.95626068,40.26747131,2275,66771,pennsylvania,washington,,
66772,-79.9276123,40.25601578,2275,66772,pennsylvania,washington,,
66773,-79.91615295,40.2502861,2275,66773,pennsylvania,washington,,
66774,-79.93334198,40.24455643,2275,66774,pennsylvania,washington,,
66775,-79.95626068,40.23882675,2275,66775,pennsylvania,washington,,
66776,-79.95626068,40.23309708,2275,66776,pennsylvania,washington,,
66777,-79.95053101,40.22163773,2275,66777,pennsylvania,washington,,
66778,-79.89323425,40.19871902,2275,66778,pennsylvania,washington,,
66779,-79.8588562,40.19298935,2275,66779,pennsylvania,washington,,
66780,-79.84739685,40.18153,2275,66780,pennsylvania,washington,,
66781,-79.84739685,40.17580032,2275,66781,pennsylvania,washington,,
66782,-79.85312653,40.16434097,2275,66782,pennsylvania,washington,,
66783,-79.86458588,40.16434097,2275,66783,pennsylvania,washington,,
66784,-79.8817749,40.16434097,2275,66784,pennsylvania,washington,,
66785,-79.89323425,40.1586113,2275,66785,pennsylvania,washington,,
66786,-79.88750458,40.14142609,2275,66786,pennsylvania,washington,,
66787,-79.86458588,40.12423325,2275,66787,pennsylvania,washington,,
66788,-79.84739685,40.10704422,2275,66788,pennsylvania,washington,,
66789,-79.84166718,40.09558868,2275,66789,pennsylvania,washington,,
66790,-79.84166718,40.08412552,2275,66790,pennsylvania,washington,,
66791,-79.85312653,40.07839966,2275,66791,pennsylvania,washington,,
66792,-79.8817749,40.07839966,2275,66792,pennsylvania,washington,,
66793,-79.87032318,40.06120682,2275,66793,pennsylvania,washington,,
66794,-79.87032318,40.04975128,2275,66794,pennsylvania,washington,,
66795,-79.86458588,40.03256226,2275,66795,pennsylvania,washington,,
66796,-79.89323425,40.02109909,2275,66796,pennsylvania,washington,,
66797,-79.91042328,40.02109909,2275,66797,pennsylvania,washington,,
66798,-79.92188263,40.01537323,2275,66798,pennsylvania,washington,,
66799,-79.93334198,39.99818039,2275,66799,pennsylvania,washington,,
66800,-79.95626068,40.00391388,2275,66800,pennsylvania,washington,,
66801,-79.96199036,40.00964355,2275,66801,pennsylvania,washington,,
66802,-79.97917938,40.01537323,2275,66802,pennsylvania,washington,,
66803,-79.98490906,40.00964355,2275,66803,pennsylvania,washington,,
66804,-79.98490906,39.98672485,2275,66804,pennsylvania,washington,,
66805,-80.00209808,39.9752655,2275,66805,pennsylvania,washington,,
66806,-80.00782776,39.96380615,2275,66806,pennsylvania,washington,,
66807,-80.03647614,39.98099518,2275,66807,pennsylvania,washington,,
66808,-80.04793549,39.99818039,2275,66808,pennsylvania,washington,,
66809,-80.05366516,40.00391388,2275,66809,pennsylvania,washington,,
66810,-80.06512451,40.00391388,2275,66810,pennsylvania,washington,,
66811,-80.09950256,39.98672485,2275,66811,pennsylvania,washington,,
66812,-80.12814331,39.98099518,2275,66812,pennsylvania,washington,,
66813,-80.14533997,39.98672485,2275,66813,pennsylvania,washington,,
66814,-80.17398071,40.00964355,2275,66814,pennsylvania,washington,,
66815,-80.19117737,40.00964355,2275,66815,pennsylvania,washington,,
66816,-80.25992584,40.00391388,2275,66816,pennsylvania,washington,,
66817,-80.29430389,40.02109909,2275,66817,pennsylvania,washington,,
66818,-80.30576324,40.02109909,2275,66818,pennsylvania,washington,,
66819,-80.3172226,40.00391388,2275,66819,pennsylvania,washington,,
66820,-80.35733032,39.98672485,2275,66820,pennsylvania,washington,,
66821,-80.42608643,39.9752655,2275,66821,pennsylvania,washington,,
66822,-80.43754578,39.96380615,2275,66822,pennsylvania,washington,,
66823,-80.44327545,39.9523468,2275,66823,pennsylvania,washington,,
66824,-80.51776123,39.9523468,2275,66824,pennsylvania,washington,,
66826,-75.4757309,42.00353622,2276,66826,pennsylvania,wayne,,
66827,-75.40124512,42.00353622,2276,66827,pennsylvania,wayne,,
66828,-75.35540771,42.00353622,2276,66828,pennsylvania,wayne,,
66829,-75.31529999,41.9634285,2276,66829,pennsylvania,wayne,,
66830,-75.28665161,41.9405098,2276,66830,pennsylvania,wayne,,
66831,-75.26946259,41.88321686,2276,66831,pennsylvania,wayne,,
66832,-75.24655151,41.86602783,2276,66832,pennsylvania,wayne,,
66833,-75.22935486,41.86029816,2276,66833,pennsylvania,wayne,,
66834,-75.17779541,41.85456467,2276,66834,pennsylvania,wayne,,
66835,-75.15487671,41.84883881,2276,66835,pennsylvania,wayne,,
66836,-75.12622833,41.83164597,2276,66836,pennsylvania,wayne,,
66837,-75.11476898,41.81446075,2276,66837,pennsylvania,wayne,,
66838,-75.11476898,41.7800827,2276,66838,pennsylvania,wayne,,
66839,-75.07466125,41.757164,2276,66839,pennsylvania,wayne,,
66840,-75.05174255,41.73997498,2276,66840,pennsylvania,wayne,,
66841,-75.0632019,41.7113266,2276,66841,pennsylvania,wayne,,
66842,-75.06893158,41.60819244,2276,66842,pennsylvania,wayne,,
66843,-75.0632019,41.59673691,2276,66843,pennsylvania,wayne,,
66844,-75.10903931,41.54516983,2276,66844,pennsylvania,wayne,,
66845,-75.19497681,41.46495438,2276,66845,pennsylvania,wayne,,
66846,-75.22935486,41.44203568,2276,66846,pennsylvania,wayne,,
66847,-75.24655151,41.43058014,2276,66847,pennsylvania,wayne,,
66848,-75.25228119,41.42484665,2276,66848,pennsylvania,wayne,,
66849,-75.26373291,41.39620209,2276,66849,pennsylvania,wayne,,
66850,-75.29238892,41.38474274,2276,66850,pennsylvania,wayne,,
66851,-75.31529999,41.37328339,2276,66851,pennsylvania,wayne,,
66852,-75.34967804,41.37328339,2276,66852,pennsylvania,wayne,,
66853,-75.36113739,41.37328339,2276,66853,pennsylvania,wayne,,
66854,-75.36686707,41.36755371,2276,66854,pennsylvania,wayne,,
66855,-75.36113739,41.35036469,2276,66855,pennsylvania,wayne,,
66856,-75.34967804,41.33317566,2276,66856,pennsylvania,wayne,,
66857,-75.32675934,41.31598663,2276,66857,pennsylvania,wayne,,
66858,-75.38406372,41.23577118,2276,66858,pennsylvania,wayne,,
66859,-75.51583862,41.22431183,2276,66859,pennsylvania,wayne,,
66860,-75.4757309,41.25868988,2276,66860,pennsylvania,wayne,,
66861,-75.45854187,41.27587891,2276,66861,pennsylvania,wayne,,
66862,-75.44708252,41.28733826,2276,66862,pennsylvania,wayne,,
66863,-75.47000122,41.64257431,2276,66863,pennsylvania,wayne,,
66864,-75.4757309,42.00353622,2276,66864,pennsylvania,wayne,,
66866,-79.05098724,40.27893448,2277,66866,pennsylvania,westmoreland,,
66867,-79.07390594,40.26174545,2277,66867,pennsylvania,westmoreland,,
66868,-79.11401367,40.21017838,2277,66868,pennsylvania,westmoreland,,
66869,-79.1312027,40.18725967,2277,66869,pennsylvania,westmoreland,,
66870,-79.13692474,40.17580032,2277,66870,pennsylvania,westmoreland,,
66871,-79.14839172,40.16434097,2277,66871,pennsylvania,westmoreland,,
66872,-79.17131042,40.12423325,2277,66872,pennsylvania,westmoreland,,
66873,-79.20568848,40.12423325,2277,66873,pennsylvania,westmoreland,,
66874,-79.2171402,40.10704422,2277,66874,pennsylvania,westmoreland,,
66875,-79.2457962,40.09558868,2277,66875,pennsylvania,westmoreland,,
66876,-79.28590393,40.03829193,2277,66876,pennsylvania,westmoreland,,
66877,-79.34319305,40.04975128,2277,66877,pennsylvania,westmoreland,,
66878,-79.37757874,40.08412552,2277,66878,pennsylvania,westmoreland,,
66879,-79.41768646,40.10704422,2277,66879,pennsylvania,westmoreland,,
